first_name	last_name	middle_name	name_suffix	uri	display_name	name_prefix
Victor	Aletich			http://vivo.health.unm.edu/individual/n1111205047	Aletich, Victor A	
G	Aletti			http://vivo.health.unm.edu/individual/n2048636865	Aletti, G	
Giovanni	Aletti			http://vivo.health.unm.edu/individual/n214481198	Aletti, Giovanni	
Audrey	Alexander			http://vivo.health.unm.edu/individual/n559631345	Alexander, Audrey	
Barbara	Alexander			http://vivo.health.unm.edu/individual/n1260147938	Alexander, Barbara	
Benjamin	Alexander			http://vivo.health.unm.edu/individual/n602690538	Alexander, Benjamin R	
James	Alexander			http://vivo.health.unm.edu/individual/n1111732301	Alexander, James L	
Jenolyn	Alexander			http://vivo.health.unm.edu/individual/n2043255417	Alexander, Jenolyn F	
P	Alexander			http://vivo.health.unm.edu/individual/n1225813832	Alexander, P E	
P	Alexander			http://vivo.health.unm.edu/individual/n8176244073	Alexander, P W	
Shirley	Alexander			http://vivo.health.unm.edu/individual/n2135226933	Alexander, Shirley H	
Stephen	Alexander			http://vivo.health.unm.edu/individual/n783486340	Alexander, Stephen P H	
Susan	Alexander			http://vivo.health.unm.edu/individual/n1893608475	Alexander, Susan	
Teresa	Alexander			http://vivo.health.unm.edu/individual/n297120778	Alexander, Teresa	
Emily	Alexy			http://vivo.health.unm.edu/individual/n610501990	Alexy, Emily	
Charles	Alfero			http://vivo.health.unm.edu/individual/n1604649072	Alfero, Charles	
Daniel	Alford			http://vivo.health.unm.edu/individual/n372487562	Alford, Daniel	
Jennifer	Alford-Teaster			http://vivo.health.unm.edu/individual/n1156615267	Alford-Teaster, Jennifer A	
Jeffry	Alger			http://vivo.health.unm.edu/individual/n837249648	Alger, Jeffry	
Guillermo	Algorta			http://vivo.health.unm.edu/individual/n1913400540	Algorta, Guillermo Perez	
Tarik	Alhmoud			http://vivo.health.unm.edu/individual/n46938454	Alhmoud, Tarik	
Saud	Alhusaini			http://vivo.health.unm.edu/individual/n1104319986	Alhusaini, Saud	
Abdul-Mehdi	Ali			http://vivo.health.unm.edu/individual/n1555314130	Ali, Abdul-Mehdi S	
Mohammad	Ali			http://vivo.health.unm.edu/individual/n523157369	Ali, Mohammad K	
Nuzhat	Ali			http://vivo.health.unm.edu/individual/n29258	Ali, Nuzhat	Ms.
Rizwana	Ali			http://vivo.health.unm.edu/individual/n870548385	Ali, Rizwana A	
Constantin	Aliferis			http://vivo.health.unm.edu/individual/n1881033543	Aliferis, Constantin	
Amin	Alishahi			http://vivo.health.unm.edu/individual/n1558324478	Alishahi, Amin	
Behrooz	Alizadeh			http://vivo.health.unm.edu/individual/n2017916705	Alizadeh, Behrooz Z	
Eyas	Alkhalili			http://vivo.health.unm.edu/individual/n27645170	Alkhalili, Eyas	
Brenda	Alkins			http://vivo.health.unm.edu/individual/n769269617	Alkins, Brenda R	
Munif	Alkouz			http://vivo.health.unm.edu/individual/n1536067429	Alkouz, Munif	
M	All&#243;			http://vivo.health.unm.edu/individual/n590013272	All&#243;, M	
Kyan	Allahdadi			http://vivo.health.unm.edu/individual/n305110396	Allahdadi, Kyan J	
Saralynn	Allaire			http://vivo.health.unm.edu/individual/n1210392321	Allaire, Saralynn	
Andrea	Allan			http://vivo.health.unm.edu/individual/n444	Allan, Andrea M.	
Anna	Allavena			http://vivo.health.unm.edu/individual/n1008101527	Allavena, Anna	
E	Allay			http://vivo.health.unm.edu/individual/n2047199235	Allay, E	
Jill	Alldredge			http://vivo.health.unm.edu/individual/n2087226114	Alldredge, Jill K	
Brandon	Alleman			http://vivo.health.unm.edu/individual/n982959645	Alleman, Brandon W	
Alex	Allen			http://vivo.health.unm.edu/individual/n815082777	Allen, Alex J	
Barbara	Allen			http://vivo.health.unm.edu/individual/n1298939646	Allen, Barbara	
Celeste	Allen			http://vivo.health.unm.edu/individual/n688758674	Allen, Celeste	
Chris	Allen			http://vivo.health.unm.edu/individual/n870278643	Allen, Chris	
Christopher	Allen			http://vivo.health.unm.edu/individual/n1341027504	Allen, Christopher	
Craig	Allen			http://vivo.health.unm.edu/individual/n2063336800	Allen, Craig D	
Elena	Allen			http://vivo.health.unm.edu/individual/n2252279662	Allen, Elena A	
G	Allen			http://vivo.health.unm.edu/individual/n1959823017	Allen, G	
James	Allen			http://vivo.health.unm.edu/individual/n6742746438	Allen, James E	
Lisa	Allen			http://vivo.health.unm.edu/individual/n2089815611	Allen, Lisa	
Megan	Allen			http://vivo.health.unm.edu/individual/n1844849689	Allen, Megan	
Melanie	Allen			http://vivo.health.unm.edu/individual/n673293195	Allen, Melanie	
Nyika	Allen			http://vivo.health.unm.edu/individual/n487283239	Allen, Nyika A	
Peg	Allen			http://vivo.health.unm.edu/individual/n930728064	Allen, Peg	
Rebekah	Allen			http://vivo.health.unm.edu/individual/n178121647	Allen, Rebekah C	
Richard	Allen			http://vivo.health.unm.edu/individual/n19932	Allen, Richard C	
Sarah	Allen			http://vivo.health.unm.edu/individual/n6595	Allen, Sarah	
Theresa	Allen			http://vivo.health.unm.edu/individual/n1197158685	Allen, Theresa M	
Tim	Allen			http://vivo.health.unm.edu/individual/n1693681261	Allen, Tim	
Tracy	Allen			http://vivo.health.unm.edu/individual/n697524252	Allen, Tracy G	
Kristina	Allen-Brady			http://vivo.health.unm.edu/individual/n2111913953	Allen-Brady, Kristina	
Michael	Allerhand			http://vivo.health.unm.edu/individual/n1930468008	Allerhand, Michael	
Jos&#233;	Allevato			http://vivo.health.unm.edu/individual/n1414802050	Allevato, Jos&#233;	
P	Allgood			http://vivo.health.unm.edu/individual/n2132306295	Allgood, P C	
Ashley	Allison			http://vivo.health.unm.edu/individual/n1929882311	Allison, Ashley	
Carrie	Allison			http://vivo.health.unm.edu/individual/n128640	Allison, Carrie	
David	Allison			http://vivo.health.unm.edu/individual/n2034361604	Allison, David W	
H	Allore			http://vivo.health.unm.edu/individual/n916694909	Allore, H	
Tharun	Allu			http://vivo.health.unm.edu/individual/n1718560364	Allu, Tharun Kumar	
Laura	Almasy			http://vivo.health.unm.edu/individual/n1689662552	Almasy, Laura	
Angela	Alme			http://vivo.health.unm.edu/individual/n1417243451	Alme, Angela	
F	Almeda			http://vivo.health.unm.edu/individual/n592747872	Almeda, F	
Alexandra	Almeida			http://vivo.health.unm.edu/individual/n1748447376	Almeida, Alexandra D	
Claudia	Almeida			http://vivo.health.unm.edu/individual/n423680465	Almeida, Claudia G	
Jorge	Almeida			http://vivo.health.unm.edu/individual/n1683028386	Almeida, Jorge	
Osvaldo	Almeida			http://vivo.health.unm.edu/individual/n487417802	Almeida, Osvaldo P	
Benito	Almirante			http://vivo.health.unm.edu/individual/n1691234487	Almirante, Benito	
Steven	Almo			http://vivo.health.unm.edu/individual/n210274673	Almo, Steven C	
Arghavan	Almony			http://vivo.health.unm.edu/individual/n1688409250	Almony, Arghavan	
Grethe	Aln&#230;s			http://vivo.health.unm.edu/individual/n14610894	Aln&#230;s, Grethe Grenaker	
Noor	Alnadi			http://vivo.health.unm.edu/individual/n1885434827	Alnadi, Noor Abu	
Ihab	Alomari			http://vivo.health.unm.edu/individual/n572062388	Alomari, Ihab B	
Hisham	Alomran			http://vivo.health.unm.edu/individual/n1326318064	Alomran, Hisham	
Alvaro	Alonso			http://vivo.health.unm.edu/individual/n258233506	Alonso, Alvaro	
M	Alonso			http://vivo.health.unm.edu/individual/n72498034	Alonso, M Rosario	
S	Alonso			http://vivo.health.unm.edu/individual/n302896821	Alonso, S	
Shelley	Alonso-Marsden			http://vivo.health.unm.edu/individual/n58252	Alonso-Marsden, Shelley	
Todd	Alonzo			http://vivo.health.unm.edu/individual/n707491989	Alonzo, Todd	
Seth	Alper			http://vivo.health.unm.edu/individual/n1707539590	Alper, Seth L	
Marianna	Alperin			http://vivo.health.unm.edu/individual/n2033509366	Alperin, Marianna	
J	Alpert			http://vivo.health.unm.edu/individual/n236077068	Alpert, J E	
Kathryn	Alpert			http://vivo.health.unm.edu/individual/n139844017	Alpert, Kathryn	
Rajesh	Alphonse			http://vivo.health.unm.edu/individual/n536882747	Alphonse, Rajesh S	
Taoufik	Alsaadi			http://vivo.health.unm.edu/individual/n1404947638	Alsaadi, Taoufik M	
Melissa	Alsina			http://vivo.health.unm.edu/individual/n1955395927	Alsina, Melissa	
John	Alsobrook			http://vivo.health.unm.edu/individual/n1566000579	Alsobrook, John	
Anny	Alsup			http://vivo.health.unm.edu/individual/n956912879	Alsup, Anny	
Jeffery	Alten			http://vivo.health.unm.edu/individual/n1508671727	Alten, Jeffery A	
R	Altesman			http://vivo.health.unm.edu/individual/n2091734460	Altesman, R	
K	Althoff			http://vivo.health.unm.edu/individual/n1972819481	Althoff, K N	
Emily	Altman			http://vivo.health.unm.edu/individual/n62739	Altman, Emily	
Leonard	Altman			http://vivo.health.unm.edu/individual/n1669501109	Altman, Leonard C	
R	Altman			http://vivo.health.unm.edu/individual/n283647080	Altman, R B	
K	Altobelli			http://vivo.health.unm.edu/individual/n699977005	Altobelli, K K	
Stephen	Altobelli			http://vivo.health.unm.edu/individual/n172169360	Altobelli, Stephen A	
Deborah	Altschul			http://vivo.health.unm.edu/individual/n4483	Altschul, Deborah	Dr.
David	Altshuler			http://vivo.health.unm.edu/individual/n1036899931	Altshuler, David	
Lori	Altshuler			http://vivo.health.unm.edu/individual/n1159887273	Altshuler, Lori L	
Lucia	Altucci			http://vivo.health.unm.edu/individual/n206303850	Altucci, Lucia	
Cem	Altunbas			http://vivo.health.unm.edu/individual/n764026040	Altunbas, Cem	
Robert	Alunday			http://vivo.health.unm.edu/individual/n13697	Alunday, Robert	
Anika	Alvanzo			http://vivo.health.unm.edu/individual/n194060915	Alvanzo, Anika	
Jesse	Alvarado			http://vivo.health.unm.edu/individual/n1324200350	Alvarado, Jesse H	
N	Alvarez			http://vivo.health.unm.edu/individual/n1955025409	Alvarez, N	
Ronald	Alvarez			http://vivo.health.unm.edu/individual/n1283655693	Alvarez, Ronald D	
Veronica	Alvarez			http://vivo.health.unm.edu/individual/n1322709956	Alvarez, Veronica A	
C	Alvarez-Dominguez			http://vivo.health.unm.edu/individual/n1023580182	Alvarez-Dominguez, C	
Dale	Alverson			http://vivo.health.unm.edu/individual/n1349780862	Alverson, Dale	
Alexessander	Alves			http://vivo.health.unm.edu/individual/n1601953507	Alves, Alexessander Couto	
D	Alves			http://vivo.health.unm.edu/individual/n1910209825	Alves, D Anthony	
Carl	Alving			http://vivo.health.unm.edu/individual/n702570683	Alving, Carl R	
Lori	Alvord			http://vivo.health.unm.edu/individual/n894281050	Alvord, Lori Arviso	
Markus	Aly			http://vivo.health.unm.edu/individual/n2138585966	Aly, Markus	
Alya	Reeve			http://vivo.health.unm.edu/individual/n22390	Alya Reeve, MD, MPH, FANPA	
Alyssa	Forcehimes			http://vivo.health.unm.edu/individual/n27636	Alyssa Forcehimes, Ph.D.	
Maria	Alzona			http://vivo.health.unm.edu/individual/n904135020	Alzona, Maria	
X	Amador			http://vivo.health.unm.edu/individual/n868919951	Amador, X F	
M	Aman			http://vivo.health.unm.edu/individual/n675708985	Aman, M Javad	
Ernest	Amankwah			http://vivo.health.unm.edu/individual/n1054665920	Amankwah, Ernest K	
Kerstin	Amann			http://vivo.health.unm.edu/individual/n1630003424	Amann, Kerstin	
Jun	Amano			http://vivo.health.unm.edu/individual/n23095001	Amano, Jun	
Julia	Amant			http://vivo.health.unm.edu/individual/n1247557703	Amant, Julia A St	
Marcelo	Amar			http://vivo.health.unm.edu/individual/n332923644	Amar, Marcelo J A	
Jaya	Amaram			http://vivo.health.unm.edu/individual/n416452742	Amaram, Jaya Sheela	
Maria	Amaya			http://vivo.health.unm.edu/individual/n1845071576	Amaya, Maria A	
Namasivayam	Ambalavanan			http://vivo.health.unm.edu/individual/n633446665	Ambalavanan, Namasivayam	
Jocelyn	Amberg			http://vivo.health.unm.edu/individual/n3954	Amberg, Jocelyn	
Victoria	Ambriz-Griffith			http://vivo.health.unm.edu/individual/n945260252	Ambriz-Griffith, Victoria	
Christine	Ambrosone			http://vivo.health.unm.edu/individual/n1664206130	Ambrosone, Christine B	
Stefan	Ambs			http://vivo.health.unm.edu/individual/n1547649918	Ambs, Stefan	
Simon	Ameer-Beg			http://vivo.health.unm.edu/individual/n75799897	Ameer-Beg, Simon M	
Keightley	Amen			http://vivo.health.unm.edu/individual/n1116115528	Amen, Keightley	
Donna	Ames			http://vivo.health.unm.edu/individual/n1896849681	Ames, Donna	
K	Amico			http://vivo.health.unm.edu/individual/n1949386352	Amico, K Rivet	
Ali	Amin Al Olama			http://vivo.health.unm.edu/individual/n1383979397	Amin Al Olama, Ali	
D	Amin			http://vivo.health.unm.edu/individual/n1406949862	Amin, D N	
Janaki	Amin			http://vivo.health.unm.edu/individual/n818490074	Amin, Janaki	
Najaf	Amin			http://vivo.health.unm.edu/individual/n610835803	Amin, Najaf	
Rupesh	Amin			http://vivo.health.unm.edu/individual/n1219509198	Amin, Rupesh P	
Shantu	Amin			http://vivo.health.unm.edu/individual/n498629590	Amin, Shantu G	
Sepideh	Amin-Hanjani			http://vivo.health.unm.edu/individual/n1095087524	Amin-Hanjani, Sepideh	
Arya	Amini			http://vivo.health.unm.edu/individual/n1028731399	Amini, Arya	
Or	Amit			http://vivo.health.unm.edu/individual/n340549872	Amit, Or	
Corey	Amlong			http://vivo.health.unm.edu/individual/n813567743	Amlong, Corey A	
Emerita	Ammann			http://vivo.health.unm.edu/individual/n745306332	Ammann, Emerita	
Stephen	Amoah			http://vivo.health.unm.edu/individual/n16871	Amoah, Stephen	
James	Amon			http://vivo.health.unm.edu/individual/n383904004	Amon, James	
David	Amor			http://vivo.health.unm.edu/individual/n1052066368	Amor, David	
Mario	Amore			http://vivo.health.unm.edu/individual/n1365753461	Amore, Mario	
Fabiano	Amorim			http://vivo.health.unm.edu/individual/n231575894	Amorim, Fabiano T	
Christopher	Amos			http://vivo.health.unm.edu/individual/n1150116561	Amos, Christopher I	
Connie	Amos			http://vivo.health.unm.edu/individual/n1066179300	Amos, Connie	
D	Ampbell			http://vivo.health.unm.edu/individual/n1278252749	Ampbell, D P	
Elizabeth	Ampleford			http://vivo.health.unm.edu/individual/n1428893402	Ampleford, Elizabeth J	
Guy	Amsden			http://vivo.health.unm.edu/individual/n1216581571	Amsden, Guy W	
Jay	Amsterdam			http://vivo.health.unm.edu/individual/n881711174	Amsterdam, Jay D	
Laufey	Amundadottir			http://vivo.health.unm.edu/individual/n767927351	Amundadottir, Laufey T	
Cindy	Amundsen			http://vivo.health.unm.edu/individual/n1703775233	Amundsen, Cindy L	
Guohua	An			http://vivo.health.unm.edu/individual/n16809098	An, Guohua	
Junghwa	An			http://vivo.health.unm.edu/individual/n882579222	An, Junghwa	
Li	An			http://vivo.health.unm.edu/individual/n557195945	An, Li	
Ming-Wen	An			http://vivo.health.unm.edu/individual/n285901255	An, Ming-Wen	
Milan	Anadkat			http://vivo.health.unm.edu/individual/n931877903	Anadkat, Milan J	
Amit	Anand			http://vivo.health.unm.edu/individual/n1903540941	Anand, Amit	
Vijay	Anand			http://vivo.health.unm.edu/individual/n691914766	Anand, Vijay K	
Bernard	Anani			http://vivo.health.unm.edu/individual/n1761855351	Anani, Bernard	
Subramaniam	Ananthan			http://vivo.health.unm.edu/individual/n966319753	Ananthan, Subramaniam	
V	Anantharaman			http://vivo.health.unm.edu/individual/n936050329	Anantharaman, V	
Peter	Anaradian			http://vivo.health.unm.edu/individual/n1899383218	Anaradian, Peter C	
Claudio	Anasetti			http://vivo.health.unm.edu/individual/n335216559	Anasetti, Claudio	
John	Anastasi			http://vivo.health.unm.edu/individual/n1657866081	Anastasi, John	
Juliana	Anastasoff			http://vivo.health.unm.edu/individual/n1511478562	Anastasoff, Juliana	
Eduardo	Anaya			http://vivo.health.unm.edu/individual/n1504041612	Anaya, Eduardo	
Luis	Anaya-Lopez			http://vivo.health.unm.edu/individual/n2072216217	Anaya-Lopez, Luis	
Yefim	Anbinder			http://vivo.health.unm.edu/individual/n1820371279	Anbinder, Yefim	
Jes&#250;s	Anchorena			http://vivo.health.unm.edu/individual/n46487863	Anchorena, Jes&#250;s	
Sebastiano	And&#242;			http://vivo.health.unm.edu/individual/n1001991695	And&#242;, Sebastiano	
Norberto	Andaluz			http://vivo.health.unm.edu/individual/n664245904	Andaluz, Norberto	
Biree	Andemariam			http://vivo.health.unm.edu/individual/n2024249701	Andemariam, Biree	
Carey	Anders			http://vivo.health.unm.edu/individual/n1626503269	Anders, Carey K	
J	Andersen			http://vivo.health.unm.edu/individual/n1317283405	Andersen, J	
Kristian	Andersen			http://vivo.health.unm.edu/individual/n1706282229	Andersen, Kristian G	
Mette	Andersen			http://vivo.health.unm.edu/individual/n1466685609	Andersen, Mette K	
Scott	Andersen			http://vivo.health.unm.edu/individual/n1154566295	Andersen, Scott W	
Adam	Anderson			http://vivo.health.unm.edu/individual/n90023175	Anderson, Adam W	
Alicia	Anderson			http://vivo.health.unm.edu/individual/n1101453225	Anderson, Alicia D	
Allen	Anderson			http://vivo.health.unm.edu/individual/n1618464086	Anderson, Allen S	
Arthur	Anderson			http://vivo.health.unm.edu/individual/n1508702892	Anderson, Arthur O	
Britta	Anderson			http://vivo.health.unm.edu/individual/n17006	Anderson, Britta L	
Carolyn	Anderson			http://vivo.health.unm.edu/individual/n893572283	Anderson, Carolyn J	
David	Anderson			http://vivo.health.unm.edu/individual/n6298127905	Anderson, David R	
Denise	Anderson			http://vivo.health.unm.edu/individual/n265338268	Anderson, Denise R	
Ellen	Anderson			http://vivo.health.unm.edu/individual/n1287290516	Anderson, Ellen	
Frank	Anderson			http://vivo.health.unm.edu/individual/n1085992288	Anderson, Frank	
Jennifer	Anderson			http://vivo.health.unm.edu/individual/n7043412722	Anderson, Jennifer	
Jesse	Anderson			http://vivo.health.unm.edu/individual/n8537910579	Anderson, Jesse J	
Joe	Anderson			http://vivo.health.unm.edu/individual/n1232600945	Anderson, Joe	
Joe	Anderson	R		http://vivo.health.unm.edu/individual/n31650	Anderson, Joe	
Karen	Anderson			http://vivo.health.unm.edu/individual/n1243581583	Anderson, Karen	
Kenneth	Anderson			http://vivo.health.unm.edu/individual/n54582109	Anderson, Kenneth E	
Kevin	Anderson			http://vivo.health.unm.edu/individual/n23292	Anderson, Kevin L	
Kristin	Anderson			http://vivo.health.unm.edu/individual/n1920639782	Anderson, Kristin E	
M	Anderson			http://vivo.health.unm.edu/individual/n207619709	Anderson, M Brownell	
Mark	Anderson			http://vivo.health.unm.edu/individual/n2321	Anderson, Mark	
Mary K.	Anderson			http://vivo.health.unm.edu/individual/n2199	Anderson, Mary Katherine	
Peter	Anderson			http://vivo.health.unm.edu/individual/n7779800969	Anderson, Peter L	
Phillip	Anderson			http://vivo.health.unm.edu/individual/n1642408560	Anderson, Phillip R	
Richard	Anderson			http://vivo.health.unm.edu/individual/n457581730	Anderson, Richard Rox	
Robert	Anderson			http://vivo.health.unm.edu/individual/n2081674007	Anderson, Robert E	
S	Anderson			http://vivo.health.unm.edu/individual/n1777833259	Anderson, S	
Tamara	Anderson			http://vivo.health.unm.edu/individual/n679574423	Anderson, Tamara L	
Teresa	Anderson			http://vivo.health.unm.edu/individual/n30481	Anderson, Teresa	
Victoria	Anderson			http://vivo.health.unm.edu/individual/n2931912266	Anderson, Victoria E	
Wendy	Anderson			http://vivo.health.unm.edu/individual/n1296434575	Anderson, Wendy G	
William	Anderson			http://vivo.health.unm.edu/individual/n642628777	Anderson, William F	
Claes	Andersson			http://vivo.health.unm.edu/individual/n995438428	Andersson, Claes	
Nevene	Andraws			http://vivo.health.unm.edu/individual/n605580170	Andraws, Nevene	
Vickie	Andre			http://vivo.health.unm.edu/individual/n818444959	Andre, Vickie L	
Anne	Andreasen			http://vivo.health.unm.edu/individual/n978337519	Andreasen, Anne Sofie	
Nancy	Andreasen			http://vivo.health.unm.edu/individual/n518662659	Andreasen, Nancy C	
Ole	Andreassen			http://vivo.health.unm.edu/individual/n1577035285	Andreassen, Ole	
